"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2006-11","Nov-2006","PC","Percentage","0","Units",,,5.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2006-12","Dec-2006","PC","Percentage","0","Units",,,5.36,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2007-01","Jan-2007","PC","Percentage","0","Units",,,5.16,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2007-02","Feb-2007","PC","Percentage","0","Units",,,5.04,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2007-03","Mar-2007","PC","Percentage","0","Units",,,5.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2007-04","Apr-2007","PC","Percentage","0","Units",,,5.07,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2007-05","May-2007","PC","Percentage","0","Units",,,5.07,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2007-06","Jun-2007","PC","Percentage","0","Units",,,5.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2007-07","Jul-2007","PC","Percentage","0","Units",,,5.17,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2007-08","Aug-2007","PC","Percentage","0","Units",,,5.47,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2007-09","Sep-2007","PC","Percentage","0","Units",,,5.72,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2007-10","Oct-2007","PC","Percentage","0","Units",,,5.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2007-11","Nov-2007","PC","Percentage","0","Units",,,5.76,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2007-12","Dec-2007","PC","Percentage","0","Units",,,5.93,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2008-01","Jan-2008","PC","Percentage","0","Units",,,6.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,6.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,6.27,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,6.27,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,6.3,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2008-06","Jun-2008","PC","Percentage","0","Units",,,6.59,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2008-07","Jul-2008","PC","Percentage","0","Units",,,7.08,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2008-08","Aug-2008","PC","Percentage","0","Units",,,7.49,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2008-09","Sep-2008","PC","Percentage","0","Units",,,8.17,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2008-10","Oct-2008","PC","Percentage","0","Units",,,8.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2008-11","Nov-2008","PC","Percentage","0","Units",,,8.22,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2008-12","Dec-2008","PC","Percentage","0","Units",,,8.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2009-01","Jan-2009","PC","Percentage","0","Units",,,7.41,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2009-02","Feb-2009","PC","Percentage","0","Units",,,5.83,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2009-03","Mar-2009","PC","Percentage","0","Units",,,3.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2009-04","Apr-2009","PC","Percentage","0","Units",,,1.89,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2009-05","May-2009","PC","Percentage","0","Units",,,1.31,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2009-06","Jun-2009","PC","Percentage","0","Units",,,1.01,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2009-07","Jul-2009","PC","Percentage","0","Units",,,0.53,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2009-08","Aug-2009","PC","Percentage","0","Units",,,0.41,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2009-09","Sep-2009","PC","Percentage","0","Units",,,0.45,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2009-10","Oct-2009","PC","Percentage","0","Units",,,0.41,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2009-11","Nov-2009","PC","Percentage","0","Units",,,0.43,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2009-12","Dec-2009","PC","Percentage","0","Units",,,0.45,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2010-01","Jan-2010","PC","Percentage","0","Units",,,0.43,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2010-02","Feb-2010","PC","Percentage","0","Units",,,0.42,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2010-03","Mar-2010","PC","Percentage","0","Units",,,0.43,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2010-04","Apr-2010","PC","Percentage","0","Units",,,0.43,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2010-05","May-2010","PC","Percentage","0","Units",,,0.43,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2010-06","Jun-2010","PC","Percentage","0","Units",,,0.68,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2010-07","Jul-2010","PC","Percentage","0","Units",,,1.23,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2010-08","Aug-2010","PC","Percentage","0","Units",,,1.81,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2010-09","Sep-2010","PC","Percentage","0","Units",,,2.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2010-10","Oct-2010","PC","Percentage","0","Units",,,2.7,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2010-11","Nov-2010","PC","Percentage","0","Units",,,2.89,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2010-12","Dec-2010","PC","Percentage","0","Units",,,3.13,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2011-01","Jan-2011","PC","Percentage","0","Units",,,3.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2011-02","Feb-2011","PC","Percentage","0","Units",,,3.33,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2011-03","Mar-2011","PC","Percentage","0","Units",,,3.73,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2011-04","Apr-2011","PC","Percentage","0","Units",,,4.3,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2011-05","May-2011","PC","Percentage","0","Units",,,4.79,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2011-06","Jun-2011","PC","Percentage","0","Units",,,5.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2011-07","Jul-2011","PC","Percentage","0","Units",,,5.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2011-08","Aug-2011","PC","Percentage","0","Units",,,5.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2011-09","Sep-2011","PC","Percentage","0","Units",,,5.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2011-10","Oct-2011","PC","Percentage","0","Units",,,5.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2011-11","Nov-2011","PC","Percentage","0","Units",,,5.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2011-12","Dec-2011","PC","Percentage","0","Units",,,5.23,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2012-01","Jan-2012","PC","Percentage","0","Units",,,5.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2012-02","Feb-2012","PC","Percentage","0","Units",,,4.98,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2012-03","Mar-2012","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2012-04","Apr-2012","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2012-05","May-2012","PC","Percentage","0","Units",,,5.02,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2012-06","Jun-2012","PC","Percentage","0","Units",,,5.02,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2012-07","Jul-2012","PC","Percentage","0","Units",,,4.99,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2012-08","Aug-2012","PC","Percentage","0","Units",,,4.97,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2012-09","Sep-2012","PC","Percentage","0","Units",,,5.02,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2012-10","Oct-2012","PC","Percentage","0","Units",,,5.02,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2012-11","Nov-2012","PC","Percentage","0","Units",,,5.01,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2012-12","Dec-2012","PC","Percentage","0","Units",,,4.99,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,5.01,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,5.02,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,5.03,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,4.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,4.65,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,4.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,4.49,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,4.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,4.11,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHL","Chile","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,3.88,,
