DateKey;date_invoiced;year_date_invoiced;month_date_invoiced
8253b101ddbd4a57de0cb8b00de4018cdff635d4;2007-01-02;2007;1
3d206e10e36ec938ee373909cd510664d3ecbdd2;2007-01-18;2007;1
14912932a5928b6c96b2cd7d6cf589ec3be5e6cb;2007-08-21;2007;8
de1c8fce516783ef0335565d32199ba2ba48bafb;2008-01-16;2008;1
b8d521557c816db56b395644f7ae21a46c683894;2009-05-28;2009;5
695a1fe0d61b7f0c2e9a68d63acef8b747eaf2f5;2009-09-16;2009;9
5cec534b89fb48c949b7dbf5c7f9b5c1b3a69dd5;2010-04-29;2010;4
cb26312aaa0cc9c9e9b9e1836fb488806210746f;2010-06-22;2010;6
2bba0d066a9dcdd06bd33252f8bac9ed16c063ff;2011-06-08;2011;6
d614c2b136f13d2d573185416f04ce642ac2716c;2013-03-22;2013;3
4c31b21e2a6e028ca0ae7186e8cb86eed93b2b18;2014-07-10;2014;7
f3b848c1c24d5a10aa0ccab56d2e0f00c0aa2d04;2015-04-29;2015;4
bdf17fb24af242992c52826019549fb4da177357;2015-05-26;2015;5
5c404758d8b7a03000ba798b67b2f30025f7ca24;2016-06-02;2016;6
57446d7285676ca7bba8b8e7cf5302abd7b03581;2016-09-23;2016;9
b4032e039b38018696a27c76f82e4aee314f559e;2016-11-14;2016;11
19c1e9a35907495bd026110ac508a66b38ad616f;2016-12-29;2016;12
fce562f02f6c58a0cca1e32f6cee845f0748d1a5;2007-08-03;2007;8
409c6309043b48c334ad08a4b3f7d3bcddb4cd17;2008-04-15;2008;4
9d979b170c0612b9032f045aa05cb41e5c39271d;2009-07-30;2009;7
5e5854b9f205a1d91be6ee34a35a4d889bba7798;2011-01-20;2011;1
d5aed0768cb48d5dfa3cd82afe4790bfdd864137;2011-01-20;2011;1
04d41ef87b81176cbffd03ed85c17240fdd9efe2;2011-04-18;2011;4
e7741407433a5c86876982822e250c00f8473637;2011-08-01;2011;8
ca4f463e953267f9b178604251328f887fb14266;2012-01-09;2012;1
14d9e688fd42289f5617bfa83998ac51ce944cb7;2012-05-17;2012;5
a8c7660f50a2a0f3201df7174c9b1ec8835d523f;2012-09-14;2012;9
165c4f5ec5ea6f9bbd5fdbbb7bd3284a61ffdc48;2013-03-12;2013;3
14b6e6c9afb01900958cb4cd8c5fcd5929ddfa1c;2013-04-11;2013;4
b91d3a82141b63a6fd931c1a2456a7f23f6a078c;2013-06-25;2013;6
a040890813da4426a97e8cea5bbdc188eccab860;2013-09-30;2013;9
2f36b9ff7805481835706e0ede81a2da12da0c46;2014-09-29;2014;9
be821349af1d74009ff0f78910d7a4a8e9dfdb69;2015-05-28;2015;5
c0ef099154a4a9a72c854fc4e55f2056dab53b58;2015-08-03;2015;8
4a0db743721959c84d19916b3e0bb6fd2ce846cb;2007-06-12;2007;6
119e0cfdd9029f9323b258698a30bf13834f90c4;2008-03-28;2008;3
a816b04318568f78a58b76964de5abe900a4df88;2008-03-31;2008;3
4924359a83594e56e9d0b7a34baa7c010f2b8535;2008-12-05;2008;12
9b795bfd19b0fec5369340f280f98c04450546a9;2009-06-30;2009;6
e1f7f0f69f5ac271ea21d9b3508be1ec75d0246e;2009-09-02;2009;9
f4b246121029d71196586efc6f849a633d01ec69;2011-01-28;2011;1
c10a71ce1172f02529ca19d43315438752d51be4;2011-09-22;2011;9
4e0ad6a520235f76bd48cfae7fbbb281cedeabda;2011-09-27;2011;9
fcb09e3fd2405e003176f4a48ef1e8e366176c1d;2011-12-12;2011;12
beb23f41a2970c514cd523315adb8f38f88f1a34;2013-01-11;2013;1
09b135e5f35537fda73d632402c827c1e2dc5bd3;2013-11-28;2013;11
fe27f3824d3685cbde7c3f6569bf9986abeb95ab;2014-10-15;2014;10
ed0cc86a620aebded772df94c523f5ad6b925668;2014-10-22;2014;10
7e9200905bfa4dde8401644b62f04f552a7e6792;2015-06-09;2015;6
864e2f05a76de674a16e73f5554ac216937ec0bc;2015-10-13;2015;10
6c0d15906518c20515eb1f383ca8c9502bbe1a5c;2007-04-17;2007;4
b8a67421d32e92b59aaffd7cd8f100eb5b590459;2007-04-19;2007;4
a42cd60df4de9aedc9cf42423569e7874297a39f;2008-03-04;2008;3
976e2fe07a0bc7f58406b6147646f2d6ba4511ce;2008-05-23;2008;5
7a33cc64cf3348f667fc933453e96347127c7fa2;2008-12-23;2008;12
4db33893595f5862f463b47d273fd7600abfb560;2009-04-06;2009;4
ced620c776ee85a8217de30cc469b9bc13a86474;2010-08-05;2010;8
57cd5ffb7ea67c255706ca76c91525d493f8b4c5;2010-12-27;2010;12
549d26fce0ce6d5f54e6387f6cc5461304ed46c3;2013-05-20;2013;5
8a592c7b46970490c31b7ea51a512ccff5057373;2014-05-14;2014;5
97402030f819d5f38b81a32738ee556bed70e585;2014-07-15;2014;7
4d430d9840882bbb45233137e7640ce65b54cba5;2014-10-01;2014;10
3b1579d7fd58d8fb777304b780fce869275f2b87;2014-10-17;2014;10
5ff41d8edf56e5035dce3ba8d84a673697c94337;2015-03-04;2015;3
ec094ca7bb7e9cb03e18d9a77b5520b52645f759;2016-07-19;2016;7
52da3bf253b7ae2b629ed4ad8240ef228251d93b;2016-10-24;2016;10
bea7d35db6d9925e305863a0b9c864877e9c6cc8;2008-09-25;2008;9
6952ef2433bf3431b6403051d48f6e2e75dd7518;2010-12-16;2010;12
b05871544328d7447946f48b71a88c8da95dc40e;2011-01-21;2011;1
d4f236bda5ec6eee98b946c501b1866971fcc261;2011-08-16;2011;8
c831b9744d2aeed62c89e5efaddd70572e545ccd;2011-11-04;2011;11
d8c005bfbbd9eb9488a3d47af91e0dad1411060d;2011-11-23;2011;11
4ee8f6c73cd496a1e9b1fbd876dfcbdec91b8a41;2012-05-18;2012;5
560b155e10bf2c483657913ef6b57fe7e2a7582d;2013-05-02;2013;5
3949eae6451ebaddf0155d9a55e6ce72ca985f6a;2014-02-28;2014;2
bf74519fa1fd0cdaa26c8dfb92d50d6d521d198d;2014-02-28;2014;2
44cea289e6000495a7208b1ee1184087036b6668;2014-05-28;2014;5
31e10149043c5642cfb80e9bb51a4c3473da4261;2015-08-10;2015;8
b6ccb8a19e68272980e9dba5c0f59b9e3ce23cbb;2015-12-08;2015;12
8926e9efdf217b7d98549461b5a5c3d1ad3d4760;2016-02-01;2016;2
c5950154f41797331dae378f18cd602b042266bb;2016-03-01;2016;3
6529b5a64d7196a495f12288aa2b42828d1099b6;2016-07-04;2016;7
e7b3114bf3b29fac1c5c41d219507c9f330a87c0;2007-01-02;2007;1
74532e0a7c550dd0f0d7ab5b1a0a3d721d0ec5e1;2007-01-18;2007;1
f48e0b81195265dedd864b68f871db23ca645097;2008-01-16;2008;1
a50882704cdf2d6b42ca98bedf4a6e29c6d37a8a;2008-02-26;2008;2
090f1a68313a7fdf3c4b92299b066075200f6db2;2008-04-23;2008;4
e5cfdef1938dc06710b2668207c7c61d70f841ba;2009-12-11;2009;12
a576e5c158dfd62b14803aa63a68166952c5bf97;2009-12-16;2009;12
aeb3eb732630fbefcefaadd849e5b3d15a4851ef;2010-01-13;2010;1
506284e0ee9f7e01792ba3351f601ca93373276d;2010-01-22;2010;1
c4c99a8e41ebfdd0209872d95b152b839a4d0a85;2010-03-25;2010;3
2fa2f92b652f0eb1062426111c5894f6466cfb13;2011-07-22;2011;7
6582cfc0e875f04f4ad5a000c8615cc3b5d6303e;2014-03-27;2014;3
05c4b91dd420e57ba320613006f5074b16badfb9;2015-02-05;2015;2
4c6dc48c0f3d167efcd2cd36f55b746cdf3fb7ab;2015-07-08;2015;7
d87c555d1ae8e1cfade38dadd605c7b2ec2e1c30;2015-10-08;2015;10
a914710b9d29d7c797940a13fe8c9d86d70c3427;2015-10-22;2015;10
8b1b3d5b226a800b41e755d802479045e79b3974;2007-01-02;2007;1
e929b8bb99e868fcdd065902e0cef9973ffacdf2;2007-01-04;2007;1
2dd7d759342271a6226a15d8a5cf9d3566fd1146;2007-10-25;2007;10
8565c8d236cf1320a4ccf9031853333693a660a3;2007-11-06;2007;11
463959760dfd12dcedcd2a2e86ce1d340d1fc811;2010-03-04;2010;3
e54694c399e671b341a3d5cb4ed36388b3bf0c43;2010-06-14;2010;6
c5173b14cab54291c62221be9eacdcee6ea76c95;2010-07-07;2010;7
651a5564e5f57f674652ea3dad3d0225627708e9;2011-03-23;2011;3
b0cd9e802f8326f0a5a9ab58948d2e6976d5d9fc;2011-12-02;2011;12
d94daf7cf6f7404d64d78ceecfa8f359058e2554;2012-09-28;2012;9
e22849510c9b22b4c948339a2ac92a01d3c4bd59;2012-10-12;2012;10
1e5f7ad28aef9f0583331705adb60db1d69ff395;2013-09-23;2013;9
bec211d136deb3d73efb7d1f12db9c1dd2627ea5;2015-01-26;2015;1
8e63af0d8236a3d4c20d00cb9ccf0869aba930c0;2016-01-07;2016;1
51c1410674aff302f42f70b53b182814df470cb1;2016-06-03;2016;6
726a10a6fe9e50a306ed24f9ee0220de0d3cefb0;2016-06-20;2016;6
964a3b51f466283d47ccf3eb45e77362e852539b;2007-08-14;2007;8
a8d19d4bd3de555274ac70b04e2ffe37be1765e9;2007-09-25;2007;9
74fb7fdd1e3859025b070b7ce49080c7ac81e317;2008-02-28;2008;2
ef99a36e6ec4a82428a9c195c24830ccf5b98420;2008-11-27;2008;11
d7b946a469a1b4c29abc520c63ba88dff330d334;2010-03-04;2010;3
360fa9f47b7a3d1c2f4f852fd9e80d6aea75d147;2011-03-11;2011;3
1228d035445c388a8d41bdf90a1abcae39191f31;2011-08-08;2011;8
2459b33717e9b2b76f60fd0957fc6323f4bc0f68;2011-08-23;2011;8
7bfe7cd6cdb8818b2ecb279af221a6f25a063b17;2011-08-30;2011;8
acf52b8634e4e710e861481be0195af7a592cd6b;2012-04-16;2012;4
b2c6e77c4a9c9d0b87fbb3266636d5872c2a1be4;2012-12-10;2012;12
5e8c92894203ebe76f694492ebdba2007b00c4c5;2013-01-03;2013;1
6af47799c1cc3506e5246651908ba79e969d438a;2013-12-09;2013;12
b71dc2672d4f419328ae6e2f0b19ca1c6c781595;2014-10-20;2014;10
2a33125ee1dab50df6f9e8c991233c12818ed119;2015-04-16;2015;4
25798eabdbad7359c5ee7f3e66725eecd998f0e3;2016-07-26;2016;7
da89a6496159ec1298864e3d7f63143be2654f1c;2007-01-03;2007;1
7bb9357d154f05c4cef8dd93dcc7a0d4bb1b2aca;2007-04-27;2007;4
a95a54b9a3f48a7db81dc9197aa5e36606356b82;2007-06-08;2007;6
b2c7fa286aafc4aefbc5f19bd21cf099c971a5b7;2008-07-08;2008;7
5bfc31c9055bbd39dcb03ddce518e7b2da5286e1;2009-08-28;2009;8
8fbfeb3db83713baa6588bbb3f7323804b340438;2010-02-25;2010;2
05b3bccb31e6b732ea63c05271f60dca0d8d9b94;2010-10-07;2010;10
54554ca9899c8c6645f5e70363585c93443dac20;2010-12-13;2010;12
06ef4d161f45eb6e4b8d66921c6cd1d3650f0bfd;2011-06-27;2011;6
11fb4b3972cbf303ac976c4ad8de98236798ce98;2012-05-15;2012;5
c8465f7757ad532675439e21ff6229c29efab4d5;2012-08-22;2012;8
a0609a91374f6bfc146bd59a68724e598abf841a;2013-09-16;2013;9
d9fb2cb123c0001e17edb8745f3507eecea3ad08;2013-10-31;2013;10
43e7bb2f34df5b27909ed4d7e049209c594dbf01;2014-07-10;2014;7
75ef688e4be6b02022a2f6c89a46a5c6e89413db;2015-09-08;2015;9
a331d4dfcf567bcdd0861f573d338a11fe03e5aa;2016-07-29;2016;7
0697be014a7b48fb277e4d4f7e6b01a22cc58497;2007-01-02;2007;1
57109ab8d9db981c61ccd21b076f8e70eba31efe;2007-07-04;2007;7
6b883def7b37a1fde163f692277ac61e61b2aba6;2008-06-24;2008;6
1d54fba5b203a0b63d3c2cb79dffa8752cb91c22;2008-12-25;2008;12
56c49216abb63a02976852efcfd9e886544faadf;2009-07-02;2009;7
11a4333eccae90eedafc394c16013834e7caaa1d;2009-08-28;2009;8
aad7b8ff9fdd8c9c71f64ba74cccb9a6eb213f8e;2010-02-19;2010;2
99effd1843ada4fb5c43cf6fbe9b8f8ef63a2b11;2012-01-23;2012;1
67c4ebac14897c261932e23e1e8ad72b7b4a1ec9;2014-02-04;2014;2
520b6c4a5329743ef957335a166a64989a146ab1;2014-02-07;2014;2
6fb1dc2b7a38585da5d97077f996a49220114459;2014-04-14;2014;4
dfd5833930d7dd3e992db93dda2d94b6094a61b8;2014-06-12;2014;6
235a6d8d690fc16184bb81badcf89d7f01de2fc9;2014-11-04;2014;11
aee4b0847dacb78a302449a10b4ba8f392a60272;2015-07-23;2015;7
fcdb3d592ca4d3a86179f9a715fa168c61634a93;2015-10-30;2015;10
4d0f9cca12691eb6e1c88180b75fc09afee08aa9;2016-03-09;2016;3
550c534a5c0e0aaa0671b29bb4029700b4775ce9;2008-11-27;2008;11
5444e4611cd6981c639b50951ce2c27dbb0932a4;2009-03-30;2009;3
6e1fd2150bcada791dabb515b8d03c40a9fe71b0;2010-04-08;2010;4
b57a413d61230f1ff7594d54f1403908fd09e90a;2011-01-07;2011;1
13b804a82beb953966de5351d261aee163aeef5c;2011-02-07;2011;2
e0ced53c7befacc2b4ba5fe5c693a99167968f22;2012-01-24;2012;1
49777ec20fd4766465774a6980b42e282ed9702e;2013-02-21;2013;2
1384e136c7c652c0542711d1a0088e020c2c4ad0;2013-07-03;2013;7
2fe363b5fb9b6dd48141a0d7bc4c3e6b57c67641;2014-06-04;2014;6
173ad0845b1e582e191278469a7ff0ae99b1b4ab;2014-10-27;2014;10
176fe06d40b0e5b5d856459fe700672670508e60;2015-06-25;2015;6
aaa7a6ed1fdb341f52b825dba80bacc9156dc1e4;2016-01-08;2016;1
c76d8e6a6e7c18f29503b0600896148173f15dc1;2016-02-02;2016;2
38691668644588d93217813911d6101ad0f15bad;2016-03-07;2016;3
9de02afc18bcb18629e83c607a1071c4a949b7e4;2016-08-05;2016;8
ba878d185679740218d17b21ff6d3e82e3dedb58;2016-10-21;2016;10
0b682c1a790a335859eff9bb1959b0d8bbad5b8c;2007-06-18;2007;6
ba64274138a7096794d515bde907ed1195b6ba17;2009-04-28;2009;4
a85a0bcf8d17926358ee777a331dc3b4ea277273;2009-09-21;2009;9
b401443eca39e7d94668b9bce56c6bb4e4a93f46;2009-10-15;2009;10
206d3bb8753bb6d82831cbf6b124ce7b6b8143cd;2010-06-14;2010;6
b5596986ef4fc165adf65e62d8421812cb30a238;2011-05-26;2011;5
b90891c9df63f7354bfdc3fd5fc6d0d1c42cdff4;2011-09-12;2011;9
dcd983f7c5075109bda9681628e1e1d07442246a;2012-02-22;2012;2
eb4784ce30fefd8abd03039518cce344a26a62b3;2012-03-09;2012;3
c0a780fb4ed57f872d30fa19ba5a6d223d05abc2;2013-01-11;2013;1
e9b72a62964d98e42eb7b6929142d3eddbec3a4b;2013-03-19;2013;3
99e5bd5cdf49784bc73607b316c7b6e6b40ee509;2013-10-23;2013;10
9c9a7ecca02e7ca1bd09da01596d8af2038a8364;2014-03-27;2014;3
64a5ba740b98c8045522166b6d9b773192e60ce4;2015-03-19;2015;3
8eef75da49eab56e0bb9251c8b508297a011e644;2016-07-15;2016;7
2b8bc8c32549f9b7c959d8f5f5685eb2f00ff0ca;2016-11-30;2016;11
244ae81652d5ad73437075d5e7a8a0c2fdf98597;2007-01-12;2007;1
6c7459c74213c816d5c9c1afa4c41423c68ffe85;2007-05-04;2007;5
b401132ab8c5cc72bb5fa238151e8bfe1cf287cc;2007-10-10;2007;10
53018bd98eee05290bba5e8e709102a28f108bc7;2008-04-01;2008;4
4ebc2744fa3e9a57bad7515d3e09b410880c3b9a;2008-10-27;2008;10
eed21e934f65500d888af2f35fae1a900eb376cf;2009-04-28;2009;4
23b5805530c933cd4f8c0b3f41d48290f89989a6;2010-01-14;2010;1
4f6bd60b31d9647eb375f5a55d61da99048314d9;2010-03-22;2010;3
9eba017c987d7ca04727f4cf0c3a09f397cd63d7;2011-04-18;2011;4
891ec5565f42894b42c4c791af579992f7b57cfa;2012-07-06;2012;7
55a2a25edb3a2269c3a654de296d46379fdb8025;2013-04-11;2013;4
cd4838501b524e581137533252a7f997a379cbe2;2014-07-02;2014;7
48bdbbe2796344da83bc90572584aacfac45d114;2014-07-28;2014;7
5796270e768024d7973d51d9f720bf70039e6089;2015-03-02;2015;3
90b855fd76aa78249478e47fccd7ccb3a88fe64d;2015-12-21;2015;12
fbcf318d97f6181a196fb0d456e5089d20481b73;2016-02-09;2016;2
ebde8cf710efe71eb532382de5541912fa5c9ba8;2007-04-20;2007;4
20a59b980e2d8c3ef25fd2ee2ec5bbb94a60521d;2008-06-04;2008;6
26747da5837e4a9775de6bf49e87ce0c08764c7e;2008-06-13;2008;6
7d98d3d3ae612a7c7e39f1cb95328440702140d8;2008-09-12;2008;9
18b780d4e378519fef63303666cfe4fe466750c7;2008-10-03;2008;10
800e609211ee72de991981c6c05e93a952a3e140;2009-04-09;2009;4
92dc00b7517af834b3c6803bf8c364c6a12633f7;2010-05-19;2010;5
36350c7d43f660589ad6fc2bf8b62e0e7b6850a0;2011-12-07;2011;12
7d6dd8f080f591b00d0e805cf9f8c82c314f7db2;2011-12-08;2011;12
ace07c3a93f5aa3953eade89414c87b65275db71;2013-07-17;2013;7
53846cda753302f7dd217481adbdd2cbf2aa4519;2013-07-22;2013;7
f20a9c0104d917ca30d622cedbad0170566f95b6;2015-01-09;2015;1
e824be990e63a4fef51997e4e72fdbd04e2c3fb1;2015-02-27;2015;2
a53a6a3782e152f71393b26a0479de2b07e27884;2015-05-19;2015;5
e6d80119129c5c3d90bd7f003f20c00b2a9d2d00;2016-06-22;2016;6
9c516e099617979c95bfab2c9d5f7ee37d94eb6e;2016-07-25;2016;7
1e55c8b714c3e0595d76f5f78cfcdcac1294ae09;2007-01-05;2007;1
a573a2cb84fe18a895daf06c28e75b8d4f852524;2007-01-16;2007;1
f44fe935333f2e434921dbfbe1cdf370029f7437;2007-09-13;2007;9
0080842935e6c38f1329dd3c0a67eb868db3dcfa;2008-03-31;2008;3
ebc2f02d108e27eca3933a4b642e0654171dfa18;2008-06-17;2008;6
29fbc110cc88a46e256d126758ceefdc349d2b44;2008-07-29;2008;7
4bdb2eb29e617fb8e6163d76ebb75e6ee5de3bc9;2008-09-29;2008;9
f9986e6bc24f6159f9604707272ba35ec059f1c2;2009-05-06;2009;5
1952003709ebc020b6f69ec374e8167b33c70190;2009-05-14;2009;5
583b96ad6037f638429295521acd947f04bf4c94;2010-06-16;2010;6
f25bde58ac79e507c7ab03a27e3c35722a180ac3;2012-01-06;2012;1
23f6cf7fe9140e8b235bd6f54cd0f924730b9289;2012-06-18;2012;6
74904686d0dd49a4dc098d33079973de42fd3dce;2013-10-25;2013;10
fe416dd273a65d523c21ed4bca52cb1807dcec93;2015-03-19;2015;3
5897d0e7085fe9e238e40f4aeb6a68d4aa3fcb32;2016-10-24;2016;10
f38f89dd2e6b51b7b35616819cb00b83e32c2781;2016-11-07;2016;11
3014b8fef33a56b15596a363791ad8720feaee5b;2008-03-07;2008;3
ea2fbb83a8398c6fe1813b752bb1740e180f56d8;2008-03-25;2008;3
3b937ebb927c61cbf569926cf1841dd279f2b4d8;2010-02-26;2010;2
3183d4db5c28023e3cc827258b189b4d712cb703;2010-06-18;2010;6
0649ea9923a45f5b20ab10c9f3611fabdf95ade8;2010-07-12;2010;7
aaa89a0f12fa76bb694a1fc69e0a0fa16ecfc7ee;2010-08-06;2010;8
8ae8730591ea8598411921bbd461e80fa1c38e37;2011-01-31;2011;1
05533589d4131d98dec0e1aff3520b3a0d96cbe3;2011-03-14;2011;3
304d4675603d838967c99419fc530c58b7e86f66;2011-03-18;2011;3
81121303737cb2985707e51f116acf15104417c1;2012-01-12;2012;1
e755e4449df6e605d5fe27c8b2e3b409545f8ad6;2012-06-08;2012;6
b7e204f3584c4d9aebcc838d5d599cf8107b60dc;2012-06-11;2012;6
d3579030fc1b8bac09ccb8fc3cece584abc70d16;2013-03-28;2013;3
450b41cb9e0ec44bb8d3f8c7b8464836b94e1ea8;2013-08-13;2013;8
cf648032c241ee988c5346660669724cc6253b2f;2016-06-06;2016;6
f4704270fa2e84bd564d83ede1a226f028900af2;2007-02-20;2007;2
6dc46b40bf9d44fa1aa27622491f674571f6ae3e;2008-07-03;2008;7
97672252289182158fcf11e463a729d1916acb01;2010-12-25;2010;12
17acd25d7f36e16a002de39f83223feb3db8f7f8;2011-03-15;2011;3
258f3aecf15374e71e4236a6fd6ccf6ed20d044b;2011-11-10;2011;11
de0272252736713b7d80855923957c97e38183f5;2012-01-24;2012;1
88e5e8d212d1841aa7dc4790b0fa43489421ffb4;2012-03-28;2012;3
b521e667dda172e0628e09022fc8b8ae37a27148;2012-06-01;2012;6
15f27b0e2c90087d9c6c0d41f5e3bb4e97dad487;2012-11-21;2012;11
e4502210700b8eaf8eeccf2172b9677c113bcdf8;2013-01-17;2013;1
93b9307d0b35c188b22dca8245c9c8aa773b6536;2013-07-26;2013;7
9208f198b3f99eace56398af8689a4b2a800d53d;2013-10-29;2013;10
95de9d98795f59383101c2b77f131895a80ef171;2015-06-05;2015;6
1d3c94968b7cf5162381b96172e69833cb383252;2015-11-10;2015;11
5d7a27ee4251881c1ad40aea9ee8106615d142a0;2007-04-16;2007;4
82b262759e42229bd4093c027c2d427c8019a0c9;2007-10-08;2007;10
5bd23a34622a62a87784400cfd9fbe00ccc84028;2007-10-25;2007;10
6b0b5ba56703814f62dbb2f0eb0f0c9ea9d50714;2008-01-23;2008;1
e9c916e7ec5c16bb464a951f6e1711824d0ecbcd;2008-06-16;2008;6
0e40a279fce4b6172167c4c393b588fe117195fc;2008-12-17;2008;12
94f303b7095fcd8435d9d0969f8583de1eb30df9;2009-03-20;2009;3
37e5df6fcd27a1b440e83d2ba3c79420e730b5d0;2009-04-08;2009;4
c82e663954368977bdaccfbdeccc450f58000126;2009-09-10;2009;9
71810bc08497bce3ddaf4667991177a5d9e60856;2011-09-27;2011;9
9a0fad677b222612e913d041a89abc4d5bfea689;2013-01-15;2013;1
d4e30256dcf555945a187ca9ed16e71bf7871a11;2014-05-09;2014;5
ddfe55bff2ec3ac187a64e9d30b97f35d361f7e7;2015-01-21;2015;1
105d4cf14a7619ced49565dd9d5d70ee45769d51;2015-10-19;2015;10
feafad16c968d83d259f1d03abbbb9b0201daec3;2007-01-17;2007;1
58fe5943cd86341158ee66cde42b41cff5dc2ecc;2010-04-20;2010;4
6d70fcb0357b59353656b652d04004368c3b0038;2010-05-28;2010;5
63bfb4f924722aba3c61f878ac3f1d95aa8e2eb8;2010-07-29;2010;7
68b5a0f984505dfa6bee99669d69ae7626772b55;2012-02-13;2012;2
d2f7ae8f3af4f2055113dd9b4ffa1b334befbc4a;2012-11-14;2012;11
c1bc0caeb0d8fc91158d08c10c5143334c7b3aea;2013-09-13;2013;9
d59e89e6e9520f4b9ff1d3005d932475d57ccefc;2013-09-23;2013;9
6e182d2aba8021dbb328562daf8c74d94dd48784;2014-09-19;2014;9
71d668412501b1187cf23516e2ea2cd88529db04;2015-04-07;2015;4
b06a2a2d75c1071399cd32c9f3d219f40a81f71c;2016-06-13;2016;6
cfd1ce5e13b94a6b2b4e3f03c4c6c35484fa055e;2016-10-13;2016;10
81d3c4d90b10b7ef00c2e0ad4ac2c9d32e3a8cfd;2016-10-17;2016;10
9e7a4383af6789796c0443d921c5c8b9d69bd585;2016-11-30;2016;11
e9bac75724236975661f839990f02c6c70ddbe9f;2007-03-13;2007;3
d2033972927b348ce15f047ef05b46c47408159f;2007-07-10;2007;7
efc6d8d42161d8c0c100ef6d2226316adb72d124;2008-10-14;2008;10
27e8b8cc57e5abdbd942cdb3a8b0c3d05b0f0d9f;2009-12-16;2009;12
a5612fce170a1ad4fd98a2be28e73717411c80d2;2010-01-22;2010;1
73e631147eab247724fff3bfdbb2732683ef0f05;2010-04-08;2010;4
492cd21bf631c787fd4a3a38ac99d53052565de2;2010-06-22;2010;6
d840fe89b4d5d46c1fb9d367d2cdbd54b7fa3c02;2011-09-27;2011;9
a60091336d08841eee246c2a40a98791355b63cf;2013-01-28;2013;1
1b5ca6c921002370566f3745b23301d198bdf407;2013-11-28;2013;11
f9488af35ab78abd8b96cef99b85d718930e97ce;2014-07-03;2014;7
1dc6a6e1710eddb9df567780741b392b69a822b1;2015-07-22;2015;7
fcdaa9af6623cbdbfef594fe19189314e264d2a7;2015-10-07;2015;10
1942fbf0a2083acca8b9731c3658ab15eed00cb9;2016-02-15;2016;2
3427c308733eca618caad7b8e0c9915ad8cf74a1;2007-09-27;2007;9
2621ae726d4ca09cec0e1fc06640d15d66923f33;2009-09-04;2009;9
389394d909d38a574b9e024d6ce5ae0f5758b942;2009-12-16;2009;12
e50f89c2e95dd12882d4c39cf00d7387426f69ec;2010-06-03;2010;6
3c41a0bf8b5e74d4f2177f24fea050f36ca419a1;2010-12-27;2010;12
02021b554d1b6449494912024b6905560307f833;2011-04-11;2011;4
b094f8c111539d8faef2242beb95cf2ad04920df;2011-10-12;2011;10
d3e1973874f9d984fdb3004559f7da65edaefdb8;2013-01-07;2013;1
f5e893b3b0d1f41bb0f50f82d464b0a2c2d37365;2013-09-26;2013;9
90f186e6999d1d93283321fd842164ff3aa91dd2;2013-11-26;2013;11
28982bbef730db57f55de606d1b72bab40daf94d;2015-01-09;2015;1
267b7feffd7c3864ba85610a044e9b6345036a5e;2015-02-10;2015;2
3fa985d476daa3608b553da34127f0c0860692ad;2015-04-15;2015;4
b2bd349e0a66accde7672fd443e36053479d3976;2016-07-29;2016;7
6c2e56b3cf19a2fcc5f67d034595268bca765178;2007-11-08;2007;11
d9537856973adcf29cc4371a8dcc8f02b160429b;2007-12-12;2007;12
59d1137d3492f463c4b89c018ca0de051d5e3603;2008-04-17;2008;4
89258658aa0839c06fb1ae85e149a01f9eb4ceaa;2009-06-23;2009;6
b163840b45580ebd417159a01a5be05dd6f28507;2012-02-03;2012;2
8f55676c0e9df43a7f8602603634c0f82e3dde74;2012-02-07;2012;2
7482b48fbccbf17f8dd95aeb4b109be6db24ec34;2012-05-21;2012;5
196c29076ecbbda2306cb983bef40a69970d1d1c;2012-10-18;2012;10
741520ea2e5641fe153e712c582cb413cc0d8ab1;2013-10-07;2013;10
f2699b9c6542b178f0455e7a4cd2d9f14bfdba48;2014-01-17;2014;1
021dcf0a6d84880eb1a2947548ede0c41f0d6fa3;2014-04-01;2014;4
f57f676b0a547bde90d4dcb8e1e7e7a423e03e0f;2014-06-04;2014;6
c83a5daae0a5c101939e6bcb9aee8705e3970c81;2014-06-10;2014;6
7a55d654ff58aebb161a5649a2b35c541c190717;2016-03-16;2016;3
249498386a881c8858cf00a3b1c0a623f4b6ba28;2007-04-04;2007;4
92ecc4c9aa781060b2992a67c9830e48d7ec188b;2009-02-05;2009;2
049f81d48b3277d708b0bb42a453f71264046f21;2009-09-29;2009;9
b52e40d65dcd9a3287840f9dc96fa015a2919b4c;2010-11-22;2010;11
eafed0029faf58f48765eec60a74a0e2d6953e7b;2011-05-10;2011;5
b0372d16dbeec3cbfde4b717eaf4aee6826bc437;2011-07-04;2011;7
515e9807a76fc0574eab1e9298e536f9df91295d;2011-07-19;2011;7
d07f8675bac01fc887355cbfefcef5cf6fdca5ef;2011-11-29;2011;11
86456ef67670f3a5690834de454db4286bc47f1f;2012-04-02;2012;4
401e3995e312756f1e0f4f0f0d2dfbf595f700a3;2013-09-09;2013;9
15548f186b1a60fda6bbc973575d6a25fe4df8d7;2014-04-11;2014;4
982db2068b749a08fde09b8b07ef13305881007c;2014-10-21;2014;10
bdefde580248de71f1dcbc88bb2613f10c6b1b68;2015-05-14;2015;5
2ba104d04c753d30130cbacc83e4678c596b1071;2016-08-08;2016;8
